adult,belongs_to_collection,budget,genres,id,original_language,original_title,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,video,vote_average,vote_count,success,status_code,status_message
False,NULL,37000000.0,"[{'id': 18, 'name': 'Drama'}]",334.0,en,Magnolia,16.266,"[{'id': 178, 'logo_path': None, 'name': 'Ghoulardi Film Company', 'origin_country': 'US'}, {'id': 179, 'logo_path': None, 'name': 'The Magnolia Project', 'origin_country': ''}, {'id': 12, 'logo_path': '/iaYpEp3LQmb8AfAtmTvpqd4149c.png', 'name': 'New Line Cinema', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1999-12-10,48451803.0,189.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}, {'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}]",False,7.7,2272.0,NULL,NULL,NULL
False,NULL,0.0,"[{'id': 18, 'name': 'Drama'}]",337.0,fr,Monsieur Ibrahim et les Fleurs du Coran,4.654,"[{'id': 189, 'logo_path': '/3NcJ66KlMs1s6yOh0AMSLMvhtSV.png', 'name': 'ARP Sélection', 'origin_country': 'FR'}, {'id': 24033, 'logo_path': '/gE3nN39uLx9jUiaHkTEpSPxvvdm.png', 'name': 'France 5', 'origin_country': 'FR'}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",2003-09-17,11576431.0,91.0,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}, {'english_name': 'Turkish', 'iso_639_1': 'tr', 'name': 'Türkçe'}]",False,7.1,88.0,NULL,NULL,NULL
False,NULL,0.0,"[{'id': 80, 'name': 'Crime'}]",341.0,en,A Crime,4.417,"[{'id': 189, 'logo_path': '/3NcJ66KlMs1s6yOh0AMSLMvhtSV.png', 'name': 'ARP Sélection', 'origin_country': 'FR'}, {'id': 190, 'logo_path': None, 'name': 'Alice Productions', 'origin_country': ''}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2006-09-11,0.0,103.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",False,6.1,20.0,NULL,NULL,NULL
False,NULL,1200000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",343.0,en,Harold and Maude,14.865,"[{'id': 4, 'logo_path': '/fycMZt242LVjagMByZOLUGbCvv3.png', 'name': 'Paramount', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1971-12-20,0.0,91.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",False,7.7,665.0,NULL,NULL,NULL
False,NULL,65000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",345.0,en,Eyes Wide Shut,38.801,"[{'id': 385, 'logo_path': None, 'name': 'Stanley Kubrick Productions', 'origin_country': 'GB'}, {'id': 194, 'logo_path': None, 'name': 'Hobby Films', 'origin_country': ''}, {'id': 174, 'logo_path': '/ky0xOc5OrhzkZ1N6KyUxacfQsCk.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}, {'id': 195, 'logo_path': None, 'name': 'Pole Star', 'origin_country': 'US'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1999-07-16,162091208.0,159.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",False,7.4,3890.0,NULL,NULL,NULL
False,NULL,1000000.0,"[{'id': 18, 'name': 'Drama'}]",351.0,de,Sehnsucht,1.731,"[{'id': 197, 'logo_path': None, 'name': 'Rommel Film', 'origin_country': 'DE'}, {'id': 199, 'logo_path': None, 'name': '3 Sat', 'origin_country': ''}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}]",2006-02-15,0.0,88.0,"[{'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}]",False,6.6,11.0,NULL,NULL,NULL
False,NULL,2500000.0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",381.0,en,To Catch a Thief,13.214,"[{'id': 4, 'logo_path': '/fycMZt242LVjagMByZOLUGbCvv3.png', 'name': 'Paramount', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1955-08-03,8750000.0,107.0,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",False,7.4,923.0,NULL,NULL,NULL
False,"{'id': 631194, 'name': 'Inside Man Collection', 'poster_path': '/iRZqd1ugl3VYIJIlPH6xuJGHkH5.jpg', 'backdrop_path': '/iof2gQRw2gDYKhtO99CYxmzerB2.jpg'}",45000000.0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",388.0,en,Inside Man,25.116,"[{'id': 4319, 'logo_path': None, 'name': '40 Acres & A Mule Filmworks', 'origin_country': 'US'}, {'id': 23, 'logo_path': '/mkxNjThahj5pvntvYKVpMbWXm3D.png', 'name': 'Imagine Entertainment', 'origin_country': 'US'}, {'id': 33, 'logo_path': '/8lvHyhjr8oUKOOy2dKXoALWKdp0.png', 'name': 'Universal Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2006-03-17,186003591.0,129.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Albanian', 'iso_639_1': 'sq', 'name': 'shqip'}]",False,7.4,3918.0,NULL,NULL,NULL
False,NULL,200000.0,"[{'id': 37, 'name': 'Western'}]",391.0,it,Per un pugno di dollari,37.521,"[{'id': 5755, 'logo_path': None, 'name': 'Constantin Film', 'origin_country': 'DE'}, {'id': 10481, 'logo_path': None, 'name': 'Jolly Film', 'origin_country': ''}, {'id': 19498, 'logo_path': None, 'name': 'Ocean Films', 'origin_country': ''}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'ES', 'name': 'Spain'}, {'iso_3166_1': 'IT', 'name': 'Italy'}]",1964-01-18,14500000.0,99.0,"[{'english_name': 'Italian', 'iso_639_1': 'it', 'name': 'Italiano'}, {'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",False,7.9,2663.0,NULL,NULL,NULL
False,NULL,25000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",392.0,en,Chocolat,15.505,"[{'id': 65781, 'logo_path': None, 'name': 'Fat Free', 'origin_country': ''}, {'id': 14, 'logo_path': '/m6AHu84oZQxvq7n1rsvMNJIAsMu.png', 'name': 'Miramax', 'origin_country': 'US'}, {'id': 903, 'logo_path': None, 'name': 'David Brown Productions', 'origin_country': ''}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2000-03-02,152500343.0,121.0,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",False,6.9,2420.0,NULL,NULL,NULL
False,"{'id': 2883, 'name': 'Kill Bill Collection', 'poster_path': '/tf1nUtw3LJGUGv1EFFi23iz6ngr.jpg', 'backdrop_path': '/oCLKNACMNrEf4T1EP6BpMXDl5m1.jpg'}",30000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",393.0,en,Kill Bill: Vol. 2,34.216,"[{'id': 39121, 'logo_path': None, 'name': 'Super Cool ManChu', 'origin_country': ''}, {'id': 14, 'logo_path': '/m6AHu84oZQxvq7n1rsvMNJIAsMu.png', 'name': 'Miramax', 'origin_country': 'US'}, {'id': 59, 'logo_path': '/yH7OMeSxhfP0AVM6iT0rsF3F4ZC.png', 'name': 'A Band Apart', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2004-04-16,152159461.0,136.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Mandarin', 'iso_639_1': 'zh', 'name': '普通话'}, {'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}, {'english_name': 'Cantonese', 'iso_639_1': 'cn', 'name': '广州话 / 廣州話'}]",False,7.9,10160.0,NULL,NULL,NULL
False,"{'id': 115762, 'name': 'AVP Collection', 'poster_path': '/litFBVd9wCsOfvw0pQ0LXiBswCq.jpg', 'backdrop_path': '/c5ccDw4lcTUnYGdCxc2yEl8PjTk.jpg'}",70000000.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 27, 'name': 'Horror'}]",395.0,en,AVP: Alien vs. Predator,35.257,"[{'id': 76043, 'logo_path': '/9RO2vbQ67otPrBLXCaC8UMp3Qat.png', 'name': 'Revolution Sun Studios', 'origin_country': 'US'}, {'id': 248, 'logo_path': None, 'name': 'Impact Pictures', 'origin_country': 'CA'}, {'id': 264, 'logo_path': '/fA90qwUKgPhMONqtwY60GaHRyrW.png', 'name': 'Studio Babelsberg', 'origin_country': 'DE'}, {'id': 1302, 'logo_path': '/kQZtJdyphCmq292iGDqlUx0yk2D.png', 'name': 'Davis Entertainment', 'origin_country': 'US'}, {'id': 11345, 'logo_path': '/xhnnHfsqEimD4r0QeUz3GSvcv73.png', 'name': 'Stillking Films', 'origin_country': 'CZ'}, {'id': 19747, 'logo_path': None, 'name': 'Brandywine Productions', 'origin_country': 'US'}, {'id': 19828, 'logo_path': None, 'name': 'Lonlink Productions', 'origin_country': ''}, {'id': 19829, 'logo_path': None, 'name': 'Kut Productions', 'origin_country': ''}, {'id': 19834, 'logo_path': None, 'name': 'Inside Track Films', 'origin_country': ''}, {'id': 19835, 'logo_path': None, 'name': 'Charenton Productions Limited', 'origin_country': ''}, {'id': 25, 'logo_path': '/qZCc1lty5FzX30aOCVRBLzaVmcp.png', 'name': '20th Century Fox', 'origin_country': 'US'}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'CZ', 'name': 'Czech Republic'}, {'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2004-08-12,177427090.0,101.0,"[{'english_name': 'Italian', 'iso_639_1': 'it', 'name': 'Italiano'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",False,5.8,2898.0,NULL,NULL,NULL
False,NULL,7000000.0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",398.0,en,Capote,16.466,"[{'id': 213, 'logo_path': None, 'name': ""Cooper's Town Productions"", 'origin_country': ''}, {'id': 54280, 'logo_path': None, 'name': 'Infinity Media', 'origin_country': ''}, {'id': 54281, 'logo_path': None, 'name': 'A-Line Pictures', 'origin_country': ''}, {'id': 63576, 'logo_path': '/4qMMMs4smEdD2fjoLLSSleRjG9J.png', 'name': 'Eagle Vision', 'origin_country': 'CA'}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2005-09-30,49084830.0,114.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",False,7.0,959.0,NULL,NULL,NULL
False,NULL,500000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",407.0,de,Kurz und schmerzlos,3.51,"[{'id': 4606, 'logo_path': '/otZHbf1HmzLRQsZFSqJXkf8EHz7.png', 'name': 'ZDF', 'origin_country': 'DE'}, {'id': 23153, 'logo_path': None, 'name': 'Wüste Film', 'origin_country': 'DE'}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}]",1998-10-15,0.0,93.0,"[{'english_name': 'Greek', 'iso_639_1': 'el', 'name': 'ελληνικά'}, {'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}, {'english_name': 'Turkish', 'iso_639_1': 'tr', 'name': 'Türkçe'}, {'english_name': 'Serbo-Croatian', 'iso_639_1': 'sh', 'name': ''}]",False,6.6,27.0,NULL,NULL,NULL
False,NULL,1488423.0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",408.0,en,Snow White and the Seven Dwarfs,65.007,"[{'id': 3166, 'logo_path': '/vyyv4Gy9nPqAZKElPm2izLlEaVS.png', 'name': 'Walt Disney Productions', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1937-12-21,184925486.0,83.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",False,7.1,5464.0,NULL,NULL,NULL
False,"{'id': 120794, 'name': 'Batman Collection', 'poster_path': '/adQxUvQW8HXNsvMG5aj71pHh9T.jpg', 'backdrop_path': '/4UHZWw5lV3ZoadTjXuVOakdH32L.jpg'}",100000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 14, 'name': 'Fantasy'}]",414.0,en,Batman Forever,30.273,"[{'id': 429, 'logo_path': '/2Tc1P3Ac8M479naPp1kYT3izLS5.png', 'name': 'DC Comics', 'origin_country': 'US'}, {'id': 174, 'logo_path': '/ky0xOc5OrhzkZ1N6KyUxacfQsCk.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}, {'id': 9993, 'logo_path': '/2Tc1P3Ac8M479naPp1kYT3izLS5.png', 'name': 'DC Entertainment', 'origin_country': 'US'}, {'id': 1382, 'logo_path': '/sOg7LGESPH5vCTOIdbMhLuypoLL.png', 'name': 'PolyGram Filmed Entertainment', 'origin_country': 'US'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-06-16,336529144.0,121.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",False,5.4,3636.0,NULL,NULL,NULL
False,NULL,50000000.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",421.0,en,The Life Aquatic with Steve Zissou,13.161,"[{'id': 23449, 'logo_path': None, 'name': 'American Empirical Pictures', 'origin_country': 'US'}, {'id': 9195, 'logo_path': '/ou5BUbtulr6tIt699q6xJiEQTR9.png', 'name': 'Touchstone Pictures', 'origin_country': 'US'}, {'id': 258, 'logo_path': None, 'name': 'Scott Rudin Productions', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2004-12-10,34808403.0,119.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Icelandic', 'iso_639_1': 'is', 'name': 'Íslenska'}, {'english_name': 'Portuguese', 'iso_639_1': 'pt', 'name': 'Português'}, {'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}, {'english_name': 'Tagalog', 'iso_639_1': 'tl', 'name': ''}, {'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}, {'english_name': 'Italian', 'iso_639_1': 'it', 'name': 'Italiano'}]",False,7.2,1833.0,NULL,NULL,NULL
False,NULL,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",428.0,de,Sommer '04,4.024,[],"[{'iso_3166_1': 'DE', 'name': 'Germany'}]",2006-10-11,0.0,97.0,"[{'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}]",False,6.3,11.0,NULL,NULL,NULL
False,"{'id': 432, 'name': 'Cube Collection', 'poster_path': '/pRshONhwgQYb2IYcxhEIMDFc62d.jpg', 'backdrop_path': '/4SdZhO4M5vJ48dqp7r8PieZ37RJ.jpg'}",250000.0,"[{'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 9648, 'name': 'Mystery'}]",431.0,en,Cube,34.984,"[{'id': 22207, 'logo_path': None, 'name': 'Cube Libre', 'origin_country': ''}, {'id': 21953, 'logo_path': None, 'name': 'Feature Film Project', 'origin_country': ''}, {'id': 22208, 'logo_path': None, 'name': 'Harold Greenberg Fund', 'origin_country': ''}, {'id': 22209, 'logo_path': None, 'name': 'Odeon Films', 'origin_country': ''}, {'id': 22210, 'logo_path': None, 'name': 'Ontario Film Development Corporation', 'origin_country': ''}, {'id': 806, 'logo_path': '/kcNh09qqR2Pkw1JAzRW4CommrW4.png', 'name': 'Téléfilm Canada', 'origin_country': 'CA'}, {'id': 22211, 'logo_path': None, 'name': 'Viacom Canada', 'origin_country': ''}, {'id': 1632, 'logo_path': '/cisLn1YAUuptXVBa0xjq7ST9cH0.png', 'name': 'Lionsgate', 'origin_country': 'US'}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}]",1997-09-09,9000000.0,90.0,"[{'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",False,6.8,3187.0,NULL,NULL,NULL
False,"{'id': 115762, 'name': 'AVP Collection', 'poster_path': '/litFBVd9wCsOfvw0pQ0LXiBswCq.jpg', 'backdrop_path': '/c5ccDw4lcTUnYGdCxc2yEl8PjTk.jpg'}",40000000.0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]",440.0,en,Aliens vs Predator: Requiem,46.266,"[{'id': 444, 'logo_path': '/42UPdZl6B2cFXgNUASR8hSt9mpS.png', 'name': 'Dune Entertainment', 'origin_country': 'US'}, {'id': 1302, 'logo_path': '/kQZtJdyphCmq292iGDqlUx0yk2D.png', 'name': 'Davis Entertainment', 'origin_country': 'US'}, {'id': 19747, 'logo_path': None, 'name': 'Brandywine Productions', 'origin_country': 'US'}, {'id': 25, 'logo_path': '/qZCc1lty5FzX30aOCVRBLzaVmcp.png', 'name': '20th Century Fox', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2007-12-25,130290885.0,94.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",False,5.0,1779.0,NULL,NULL,NULL
False,NULL,2224000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",442.0,sv,Populärmusik från Vittula,2.65,"[{'id': 6339, 'logo_path': '/ufP8NkiJ9ScGLIKz7J25xKtmVvX.png', 'name': 'Solar Films', 'origin_country': 'FI'}, {'id': 227, 'logo_path': None, 'name': 'Happy End Filmproductions', 'origin_country': 'SE'}, {'id': 228, 'logo_path': '/zT2bcTDEbBkfZi2APB8DYJKLIQ3.png', 'name': 'Filmpool Nord', 'origin_country': 'SE'}, {'id': 6181, 'logo_path': '/wLSdapPKqkBgrRVOKcUx83hCR3Y.png', 'name': 'Svensk Filmindustri', 'origin_country': 'SE'}, {'id': 2761, 'logo_path': None, 'name': 'Fine & Mellow Productions', 'origin_country': 'DK'}]","[{'iso_3166_1': 'DK', 'name': 'Denmark'}, {'iso_3166_1': 'FI', 'name': 'Finland'}, {'iso_3166_1': 'SE', 'name': 'Sweden'}]",2004-10-01,28000000.0,105.0,"[{'english_name': 'Finnish', 'iso_639_1': 'fi', 'name': 'suomi'}, {'english_name': 'Swedish', 'iso_639_1': 'sv', 'name': 'svenska'}]",False,6.2,28.0,NULL,NULL,NULL
False,NULL,0.0,"[{'id': 18, 'name': 'Drama'}]",446.0,de,Lichter,2.652,"[{'id': 161, 'logo_path': None, 'name': 'Claussen+Wöbke Filmproduktion', 'origin_country': 'DE'}, {'id': 4606, 'logo_path': '/otZHbf1HmzLRQsZFSqJXkf8EHz7.png', 'name': 'ZDF', 'origin_country': 'DE'}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}]",2003-02-11,0.0,105.0,"[{'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}, {'english_name': 'Polish', 'iso_639_1': 'pl', 'name': 'Polski'}, {'english_name': 'Russian', 'iso_639_1': 'ru', 'name': 'Pусский'}]",False,7.6,20.0,NULL,NULL,NULL
False,NULL,3500159.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",455.0,en,Bend It Like Beckham,17.478,"[{'id': 43, 'logo_path': '/4RgIPr55kBakgupWkzdDxqXJEqr.png', 'name': 'Fox Searchlight Pictures', 'origin_country': 'US'}, {'id': 1490, 'logo_path': None, 'name': 'Kintop Pictures', 'origin_country': 'US'}, {'id': 2406, 'logo_path': '/awYxP0L1FKUxf0oIanEDEKFKuaY.png', 'name': 'FilmFörderung Hamburg', 'origin_country': 'DE'}, {'id': 2452, 'logo_path': '/6CLoZ59fLPG7UyxQtGTqRevjf58.png', 'name': 'UK Film Council', 'origin_country': 'GB'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'IN', 'name': 'India'}, {'iso_3166_1': 'DE', 'name': 'Germany'}]",2002-04-11,76578641.0,112.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Punjabi', 'iso_639_1': 'pa', 'name': 'ਪੰਜਾਬੀ'}]",False,6.3,1411.0,NULL,NULL,NULL
False,"{'id': 456, 'name': 'Sissi Collection', 'poster_path': '/kKmWGoKpoQZcoJzcFQQlybfxUWb.jpg', 'backdrop_path': '/zJU3dyafiEPdH29h7NKJGj7u7cu.jpg'}",0.0,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",459.0,de,Sissi - Schicksalsjahre einer Kaiserin,11.056,"[{'id': 59425, 'logo_path': None, 'name': 'Ernst Marischka & Co', 'origin_country': ''}, {'id': 59426, 'logo_path': None, 'name': 'Erma-Filmproduktionsgesellschaft', 'origin_country': ''}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'AT', 'name': 'Austria'}]",1957-12-18,0.0,109.0,"[{'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}]",False,7.3,246.0,NULL,NULL,NULL
False,NULL,0.0,"[{'id': 18, 'name': 'Drama'}]",481.0,es,7 vírgenes,3.037,"[{'id': 256, 'logo_path': '/zudWGGAiJHWL0xrkH9EtKT8Y5l4.png', 'name': 'Tesela Producciones Cinematográficas', 'origin_country': 'ES'}, {'id': 257, 'logo_path': None, 'name': 'La Zanfoñia Producciones', 'origin_country': ''}]","[{'iso_3166_1': 'ES', 'name': 'Spain'}]",2005-10-14,0.0,86.0,"[{'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",False,6.0,30.0,NULL,NULL,NULL
False,NULL,13000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",492.0,en,Being John Malkovich,16.709,"[{'id': 37, 'logo_path': '/nlG4JEjJ7SAFDehgIVvHFBPW23y.png', 'name': 'Gramercy Pictures', 'origin_country': 'US'}, {'id': 278, 'logo_path': None, 'name': 'Propaganda Films', 'origin_country': ''}, {'id': 279, 'logo_path': None, 'name': 'Single Cell Pictures', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1999-10-29,22863596.0,113.0,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",False,7.4,2918.0,NULL,NULL,NULL
False,"{'id': 495, 'name': 'Shaft Collection', 'poster_path': '/9cjIFDiofkzLXsQ6EimpaKMLDwE.jpg', 'backdrop_path': '/muZrPdBs937VAx03Giw66x1XGus.jpg'}",1978000.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",493.0,en,Shaft's Big Score!,4.635,"[{'id': 12145, 'logo_path': None, 'name': 'Shaft Productions', 'origin_country': 'US'}, {'id': 21, 'logo_path': '/aOWKh4gkNrfFZ3Ep7n0ckPhoGb5.png', 'name': 'Metro-Goldwyn-Mayer', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1972-06-08,10000000.0,104.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",False,6.3,29.0,NULL,NULL,NULL
False,NULL,60000000.0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",497.0,en,The Green Mile,38.279,"[{'id': 97, 'logo_path': '/7znWcbDd4PcJzJUlJxYqAlPPykp.png', 'name': 'Castle Rock Entertainment', 'origin_country': 'US'}, {'id': 3982, 'logo_path': '/bli7HkPOXOEWsDwDK0W7XXfeUU2.png', 'name': 'Darkwoods Productions', 'origin_country': 'US'}, {'id': 174, 'logo_path': '/ky0xOc5OrhzkZ1N6KyUxacfQsCk.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}, {'id': 33, 'logo_path': '/8lvHyhjr8oUKOOy2dKXoALWKdp0.png', 'name': 'Universal Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1999-12-10,286801374.0,189.0,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",False,8.5,11539.0,NULL,NULL,NULL
False,NULL,8000000.0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",504.0,en,Monster,17.579,"[{'id': 28, 'logo_path': None, 'name': 'Newmarket Films', 'origin_country': 'US'}, {'id': 2226, 'logo_path': None, 'name': 'Media 8 Entertainment', 'origin_country': ''}, {'id': 25433, 'logo_path': None, 'name': 'DEJ Productions', 'origin_country': ''}, {'id': 103676, 'logo_path': None, 'name': 'K/W Productions', 'origin_country': ''}, {'id': 3574, 'logo_path': '/j3iU6FoWplGPoO1Vxn8fFHX4VPE.png', 'name': 'Denver and Delilah Productions', 'origin_country': 'US'}, {'id': 3801, 'logo_path': None, 'name': 'VIP 2 Medienfonds', 'origin_country': ''}, {'id': 10828, 'logo_path': None, 'name': 'MDP Worldwide', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2003-12-24,60378584.0,110.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",False,7.2,1426.0,NULL,NULL,NULL
False,NULL,3000000.0,"[{'id': 18, 'name': 'Drama'}]",510.0,en,One Flew Over the Cuckoo's Nest,22.098,"[{'id': 60, 'logo_path': '/oJXpAs4I3W46e4dkaOEzCa4yBko.png', 'name': 'United Artists', 'origin_country': 'US'}, {'id': 286, 'logo_path': None, 'name': 'Fantasy Films', 'origin_country': ''}, {'id': 174, 'logo_path': '/ky0xOc5OrhzkZ1N6KyUxacfQsCk.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1975-11-18,108981275.0,133.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",False,8.4,7358.0,NULL,NULL,NULL
